index,path,err_log,config,filename,encoding,filename_clean,filename_cleaner,opt_name,family,reason,status,result,seconds,proved
1535,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:922_values_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:922_values_0.smt2,partial,partial_AndOrXor:922_values_0.smt2,AndOrXor:922_values_0.smt2,AndOrXor:922,AndOrXor,values,ok,unsat,0,yes
1536,cvc4_tplanes_saturate_no_e_matching/qf-qf_AddSub:1164_poison_62.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AddSub:1164_poison_62.smt2,qf,qf_AddSub:1164_poison_62.smt2,AddSub:1164_poison_62.smt2,AddSub:1164,AddSub,poison,ok,unsat,0,yes
1537,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:966_values_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:966_values_0.smt2,full,full_AndOrXor:966_values_0.smt2,AndOrXor:966_values_0.smt2,AndOrXor:966,AndOrXor,values,ok,unsat,0,yes
1538,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:1829_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:1829_poison_0.smt2,combined,combined_AndOrXor:1829_poison_0.smt2,AndOrXor:1829_poison_0.smt2,AndOrXor:1829,AndOrXor,poison,ok,unsat,0,yes
1539,cvc4_tplanes_saturate_no_e_matching/combined-combined_AddSub:1574_undef_9.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AddSub:1574_undef_9.smt2,combined,combined_AddSub:1574_undef_9.smt2,AddSub:1574_undef_9.smt2,AddSub:1574,AddSub,undef,ok,unsat,0,yes
1540,cvc4_tplanes_saturate_no_e_matching/full-full_AddSub:1202_values_0.smt2,"out of time,no result,1800",cvc4_tplanes_saturate_no_e_matching,full-full_AddSub:1202_values_0.smt2,full,full_AddSub:1202_values_0.smt2,AddSub:1202_values_0.smt2,AddSub:1202,AddSub,values,out of time,no result,1800,no
1541,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:949_undef_7.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:949_undef_7.smt2,combined,combined_AndOrXor:949_undef_7.smt2,AndOrXor:949_undef_7.smt2,AndOrXor:949,AndOrXor,undef,ok,unsat,0,yes
1542,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:978_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:978_poison_0.smt2,combined,combined_AndOrXor:978_poison_0.smt2,AndOrXor:978_poison_0.smt2,AndOrXor:978,AndOrXor,poison,ok,unsat,0,yes
1543,cvc4_tplanes_saturate_no_e_matching/qf-qf_Select:1105_undef_64.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_Select:1105_undef_64.smt2,qf,qf_Select:1105_undef_64.smt2,Select:1105_undef_64.smt2,Select:1105,Select,undef,ok,unsat,0,yes
1544,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:1869_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:1869_undef_0.smt2,full,full_AndOrXor:1869_undef_0.smt2,AndOrXor:1869_undef_0.smt2,AndOrXor:1869,AndOrXor,undef,ok,unsat,0,yes
1545,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:280_values_3.smt2,"ok,unsat,2",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:280_values_3.smt2,full,full_AndOrXor:280_values_3.smt2,AndOrXor:280_values_3.smt2,AndOrXor:280,AndOrXor,values,ok,unsat,2,yes
1546,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:937_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:937_poison_0.smt2,combined,combined_AndOrXor:937_poison_0.smt2,AndOrXor:937_poison_0.smt2,AndOrXor:937,AndOrXor,poison,ok,unsat,0,yes
1547,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:1885_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:1885_undef_0.smt2,partial,partial_AndOrXor:1885_undef_0.smt2,AndOrXor:1885_undef_0.smt2,AndOrXor:1885,AndOrXor,undef,ok,unsat,0,yes
1548,cvc4_tplanes_saturate_no_e_matching/qf-qf_muldivrem:239_undef_19.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_muldivrem:239_undef_19.smt2,qf,qf_muldivrem:239_undef_19.smt2,muldivrem:239_undef_19.smt2,muldivrem:239,MulDivRem,undef,ok,unsat,0,yes
1549,cvc4_tplanes_saturate_no_e_matching/full-full_Select:728_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_Select:728_undef_0.smt2,full,full_Select:728_undef_0.smt2,Select:728_undef_0.smt2,Select:728,Select,undef,ok,unsat,0,yes
1550,cvc4_tplanes_saturate_no_e_matching/qf-qf_AddSub:1165_values_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AddSub:1165_values_0.smt2,qf,qf_AddSub:1165_values_0.smt2,AddSub:1165_values_0.smt2,AddSub:1165,AddSub,values,ok,unsat,0,yes
1551,cvc4_tplanes_saturate_no_e_matching/full-full_Select:637_values_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_Select:637_values_0.smt2,full,full_Select:637_values_0.smt2,Select:637_values_0.smt2,Select:637,Select,values,ok,unsat,0,yes
1552,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:280_poison_3.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:280_poison_3.smt2,qf,qf_AndOrXor:280_poison_3.smt2,AndOrXor:280_poison_3.smt2,AndOrXor:280,AndOrXor,poison,ok,unsat,0,yes
1553,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:537_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:537_undef_0.smt2,qf,qf_AndOrXor:537_undef_0.smt2,AndOrXor:537_undef_0.smt2,AndOrXor:537,AndOrXor,undef,ok,unsat,0,yes
1554,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:966_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:966_poison_0.smt2,full,full_AndOrXor:966_poison_0.smt2,AndOrXor:966_poison_0.smt2,AndOrXor:966,AndOrXor,poison,ok,unsat,0,yes
1555,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:732-1_values_0.smt2,"ok,sat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:732-1_values_0.smt2,qf,qf_AndOrXor:732-1_values_0.smt2,AndOrXor:732-1_values_0.smt2,AndOrXor:732-1,AndOrXor,values,ok,sat,0,no
1556,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:2264_poison_32.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:2264_poison_32.smt2,qf,qf_AndOrXor:2264_poison_32.smt2,AndOrXor:2264_poison_32.smt2,AndOrXor:2264,AndOrXor,poison,ok,unsat,0,yes
1557,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:2243_poison_14.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:2243_poison_14.smt2,full,full_AndOrXor:2243_poison_14.smt2,AndOrXor:2243_poison_14.smt2,AndOrXor:2243,AndOrXor,poison,ok,unsat,0,yes
1558,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:2587_poison_51.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:2587_poison_51.smt2,combined,combined_AndOrXor:2587_poison_51.smt2,AndOrXor:2587_poison_51.smt2,AndOrXor:2587,AndOrXor,poison,ok,unsat,0,yes
1559,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:1899_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:1899_undef_0.smt2,combined,combined_AndOrXor:1899_undef_0.smt2,AndOrXor:1899_undef_0.smt2,AndOrXor:1899,AndOrXor,undef,ok,unsat,0,yes
1560,cvc4_tplanes_saturate_no_e_matching/combined-combined_AddSub:1165_poison_62.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AddSub:1165_poison_62.smt2,combined,combined_AddSub:1165_poison_62.smt2,AddSub:1165_poison_62.smt2,AddSub:1165,AddSub,poison,ok,unsat,0,yes
1561,cvc4_tplanes_saturate_no_e_matching/combined-combined_AddSub:1043_undef_52.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AddSub:1043_undef_52.smt2,combined,combined_AddSub:1043_undef_52.smt2,AddSub:1043_undef_52.smt2,AddSub:1043,AddSub,undef,ok,unsat,0,yes
1562,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:270_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:270_poison_0.smt2,partial,partial_AndOrXor:270_poison_0.smt2,AndOrXor:270_poison_0.smt2,AndOrXor:270,AndOrXor,poison,ok,unsat,0,yes
1563,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:1900_values_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:1900_values_0.smt2,full,full_AndOrXor:1900_values_0.smt2,AndOrXor:1900_values_0.smt2,AndOrXor:1900,AndOrXor,values,ok,unsat,0,yes
1564,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:210_values_0.smt2,"ok,sat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:210_values_0.smt2,qf,qf_AndOrXor:210_values_0.smt2,AndOrXor:210_values_0.smt2,AndOrXor:210,AndOrXor,values,ok,sat,0,no
1565,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:1818_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:1818_poison_0.smt2,qf,qf_AndOrXor:1818_poison_0.smt2,AndOrXor:1818_poison_0.smt2,AndOrXor:1818,AndOrXor,poison,ok,unsat,0,yes
1566,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:2486_poison_27.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:2486_poison_27.smt2,qf,qf_AndOrXor:2486_poison_27.smt2,AndOrXor:2486_poison_27.smt2,AndOrXor:2486,AndOrXor,poison,ok,unsat,0,yes
1567,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:949_values_7.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:949_values_7.smt2,partial,partial_AndOrXor:949_values_7.smt2,AndOrXor:949_values_7.smt2,AndOrXor:949,AndOrXor,values,ok,unsat,0,yes
1568,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:2486_poison_27.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:2486_poison_27.smt2,full,full_AndOrXor:2486_poison_27.smt2,AndOrXor:2486_poison_27.smt2,AndOrXor:2486,AndOrXor,poison,ok,unsat,0,yes
1569,cvc4_tplanes_saturate_no_e_matching/combined-combined_AddSub:1043_values_0.smt2,"out of time,no result,1800",cvc4_tplanes_saturate_no_e_matching,combined-combined_AddSub:1043_values_0.smt2,combined,combined_AddSub:1043_values_0.smt2,AddSub:1043_values_0.smt2,AddSub:1043,AddSub,values,out of time,no result,1800,no
1570,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:2160_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:2160_undef_0.smt2,full,full_AndOrXor:2160_undef_0.smt2,AndOrXor:2160_undef_0.smt2,AndOrXor:2160,AndOrXor,undef,ok,unsat,0,yes
1571,cvc4_tplanes_saturate_no_e_matching/qf-qf_AddSub:1574_undef_9.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AddSub:1574_undef_9.smt2,qf,qf_AddSub:1574_undef_9.smt2,AddSub:1574_undef_9.smt2,AddSub:1574,AddSub,undef,ok,unsat,0,yes
1572,cvc4_tplanes_saturate_no_e_matching/full-full_AddSub:1599_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AddSub:1599_undef_0.smt2,full,full_AddSub:1599_undef_0.smt2,AddSub:1599_undef_0.smt2,AddSub:1599,AddSub,undef,ok,unsat,0,yes
1573,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:2417_undef_38.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:2417_undef_38.smt2,partial,partial_AndOrXor:2417_undef_38.smt2,AndOrXor:2417_undef_38.smt2,AndOrXor:2417,AndOrXor,undef,ok,unsat,0,yes
1574,cvc4_tplanes_saturate_no_e_matching/full-full_InstCombineShift279_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_InstCombineShift279_poison_0.smt2,full,full_InstCombineShift279_poison_0.smt2,InstCombineShift279_poison_0.smt2,InstCombineShift279,Shifts,poison,ok,unsat,0,yes
1575,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:1894_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:1894_poison_0.smt2,full,full_AndOrXor:1894_poison_0.smt2,AndOrXor:1894_poison_0.smt2,AndOrXor:1894,AndOrXor,poison,ok,unsat,0,yes
1576,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:1831_values_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:1831_values_0.smt2,full,full_AndOrXor:1831_values_0.smt2,AndOrXor:1831_values_0.smt2,AndOrXor:1831,AndOrXor,values,ok,unsat,0,yes
1577,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:1280_poison_22.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:1280_poison_22.smt2,qf,qf_AndOrXor:1280_poison_22.smt2,AndOrXor:1280_poison_22.smt2,AndOrXor:1280,AndOrXor,poison,ok,unsat,0,yes
1578,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:363_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:363_undef_0.smt2,partial,partial_AndOrXor:363_undef_0.smt2,AndOrXor:363_undef_0.smt2,AndOrXor:363,AndOrXor,undef,ok,unsat,0,yes
1579,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:298_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:298_undef_0.smt2,combined,combined_AndOrXor:298_undef_0.smt2,AndOrXor:298_undef_0.smt2,AndOrXor:298,AndOrXor,undef,ok,unsat,0,yes
1580,cvc4_tplanes_saturate_no_e_matching/full-full_Select:575b_poison_20.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_Select:575b_poison_20.smt2,full,full_Select:575b_poison_20.smt2,Select:575b_poison_20.smt2,Select:575b,Select,poison,ok,unsat,0,yes
1581,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:887-1_values_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:887-1_values_0.smt2,partial,partial_AndOrXor:887-1_values_0.smt2,AndOrXor:887-1_values_0.smt2,AndOrXor:887-1,AndOrXor,values,ok,unsat,0,yes
1582,cvc4_tplanes_saturate_no_e_matching/full-full_AddSub:1040_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AddSub:1040_poison_0.smt2,full,full_AddSub:1040_poison_0.smt2,AddSub:1040_poison_0.smt2,AddSub:1040,AddSub,poison,ok,unsat,0,yes
1583,cvc4_tplanes_saturate_no_e_matching/full-full_Select:700_values_123.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_Select:700_values_123.smt2,full,full_Select:700_values_123.smt2,Select:700_values_123.smt2,Select:700,Select,values,ok,unsat,0,yes
1584,cvc4_tplanes_saturate_no_e_matching/qf-qf_Select:746_values_0.smt2,"ok,sat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_Select:746_values_0.smt2,qf,qf_Select:746_values_0.smt2,Select:746_values_0.smt2,Select:746,Select,values,ok,sat,0,no
1585,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:2663_undef_124.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:2663_undef_124.smt2,combined,combined_AndOrXor:2663_undef_124.smt2,AndOrXor:2663_undef_124.smt2,AndOrXor:2663,AndOrXor,undef,ok,unsat,0,yes
1586,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:2052_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:2052_undef_0.smt2,partial,partial_AndOrXor:2052_undef_0.smt2,AndOrXor:2052_undef_0.smt2,AndOrXor:2052,AndOrXor,undef,ok,unsat,0,yes
1587,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:1833_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:1833_undef_0.smt2,partial,partial_AndOrXor:1833_undef_0.smt2,AndOrXor:1833_undef_0.smt2,AndOrXor:1833,AndOrXor,undef,ok,unsat,0,yes
1588,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:887-2_values_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:887-2_values_0.smt2,qf,qf_AndOrXor:887-2_values_0.smt2,AndOrXor:887-2_values_0.smt2,AndOrXor:887-2,AndOrXor,values,ok,unsat,0,yes
1589,cvc4_tplanes_saturate_no_e_matching/combined-combined_Select:728_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_Select:728_poison_0.smt2,combined,combined_Select:728_poison_0.smt2,Select:728_poison_0.smt2,Select:728,Select,poison,ok,unsat,0,yes
1590,cvc4_tplanes_saturate_no_e_matching/qf-qf_InstCombineShift497a_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_InstCombineShift497a_poison_0.smt2,qf,qf_InstCombineShift497a_poison_0.smt2,InstCombineShift497a_poison_0.smt2,InstCombineShift497a,Shifts,poison,ok,unsat,0,yes
1591,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:1833_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:1833_poison_0.smt2,partial,partial_AndOrXor:1833_poison_0.smt2,AndOrXor:1833_poison_0.smt2,AndOrXor:1833,AndOrXor,poison,ok,unsat,0,yes
1592,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:2243_undef_35.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:2243_undef_35.smt2,full,full_AndOrXor:2243_undef_35.smt2,AndOrXor:2243_undef_35.smt2,AndOrXor:2243,AndOrXor,undef,ok,unsat,0,yes
1593,cvc4_tplanes_saturate_no_e_matching/combined-combined_AddSub:1295_poison_4.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AddSub:1295_poison_4.smt2,combined,combined_AddSub:1295_poison_4.smt2,AddSub:1295_poison_4.smt2,AddSub:1295,AddSub,poison,ok,unsat,0,yes
1594,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:757_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:757_undef_0.smt2,qf,qf_AndOrXor:757_undef_0.smt2,AndOrXor:757_undef_0.smt2,AndOrXor:757,AndOrXor,undef,ok,unsat,0,yes
1595,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:270_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:270_poison_0.smt2,combined,combined_AndOrXor:270_poison_0.smt2,AndOrXor:270_poison_0.smt2,AndOrXor:270,AndOrXor,poison,ok,unsat,0,yes
1596,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:1820_poison_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:1820_poison_0.smt2,partial,partial_AndOrXor:1820_poison_0.smt2,AndOrXor:1820_poison_0.smt2,AndOrXor:1820,AndOrXor,poison,ok,unsat,0,yes
1597,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:2247_undef_19.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:2247_undef_19.smt2,partial,partial_AndOrXor:2247_undef_19.smt2,AndOrXor:2247_undef_19.smt2,AndOrXor:2247,AndOrXor,undef,ok,unsat,0,yes
1598,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:1006_values_0.smt2,"ok,unsat,1",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:1006_values_0.smt2,full,full_AndOrXor:1006_values_0.smt2,AndOrXor:1006_values_0.smt2,AndOrXor:1006,AndOrXor,values,ok,unsat,1,yes
1599,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:979_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:979_undef_0.smt2,full,full_AndOrXor:979_undef_0.smt2,AndOrXor:979_undef_0.smt2,AndOrXor:979,AndOrXor,undef,ok,unsat,0,yes
1600,cvc4_tplanes_saturate_no_e_matching/partial-partial_AddSub:1539-2_undef_46.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AddSub:1539-2_undef_46.smt2,partial,partial_AddSub:1539-2_undef_46.smt2,AddSub:1539-2_undef_46.smt2,AddSub:1539-2,AddSub,undef,ok,unsat,0,yes
1601,cvc4_tplanes_saturate_no_e_matching/full-full_AddSub:1574_values_0.smt2,"ok,unsat,1",cvc4_tplanes_saturate_no_e_matching,full-full_AddSub:1574_values_0.smt2,full,full_AddSub:1574_values_0.smt2,AddSub:1574_values_0.smt2,AddSub:1574,AddSub,values,ok,unsat,1,yes
1602,cvc4_tplanes_saturate_no_e_matching/combined-combined_Select:430_values_60.smt2,"signal(9),no result,1778",cvc4_tplanes_saturate_no_e_matching,combined-combined_Select:430_values_60.smt2,combined,combined_Select:430_values_60.smt2,Select:430_values_60.smt2,Select:430,Select,values,signal(9),no result,1778,no
1603,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:2160_values_0.smt2,"signal(9),no result,1790",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:2160_values_0.smt2,partial,partial_AndOrXor:2160_values_0.smt2,AndOrXor:2160_values_0.smt2,AndOrXor:2160,AndOrXor,values,signal(9),no result,1790,no
1604,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:1818_values_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:1818_values_0.smt2,partial,partial_AndOrXor:1818_values_0.smt2,AndOrXor:1818_values_0.smt2,AndOrXor:1818,AndOrXor,values,ok,unsat,0,yes
1605,cvc4_tplanes_saturate_no_e_matching/qf-qf_AndOrXor:1900_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,qf-qf_AndOrXor:1900_undef_0.smt2,qf,qf_AndOrXor:1900_undef_0.smt2,AndOrXor:1900_undef_0.smt2,AndOrXor:1900,AndOrXor,undef,ok,unsat,0,yes
1606,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:1879_undef_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:1879_undef_0.smt2,combined,combined_AndOrXor:1879_undef_0.smt2,AndOrXor:1879_undef_0.smt2,AndOrXor:1879,AndOrXor,undef,ok,unsat,0,yes
1607,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:1733_undef_53.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:1733_undef_53.smt2,full,full_AndOrXor:1733_undef_53.smt2,AndOrXor:1733_undef_53.smt2,AndOrXor:1733,AndOrXor,undef,ok,unsat,0,yes
1608,cvc4_tplanes_saturate_no_e_matching/partial-partial_AndOrXor:1247_values_0.smt2,"out of memory,no result,639",cvc4_tplanes_saturate_no_e_matching,partial-partial_AndOrXor:1247_values_0.smt2,partial,partial_AndOrXor:1247_values_0.smt2,AndOrXor:1247_values_0.smt2,AndOrXor:1247,AndOrXor,values,out of memory,no result,639,no
1609,cvc4_tplanes_saturate_no_e_matching/combined-combined_Select:746_values_0.smt2,"ok,unsat,4",cvc4_tplanes_saturate_no_e_matching,combined-combined_Select:746_values_0.smt2,combined,combined_Select:746_values_0.smt2,Select:746_values_0.smt2,Select:746,Select,values,ok,unsat,4,yes
1610,cvc4_tplanes_saturate_no_e_matching/partial-partial_Select:1100_undef_104.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_Select:1100_undef_104.smt2,partial,partial_Select:1100_undef_104.smt2,Select:1100_undef_104.smt2,Select:1100,Select,undef,ok,unsat,0,yes
1611,cvc4_tplanes_saturate_no_e_matching/combined-combined_AndOrXor:2263_undef_31.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,combined-combined_AndOrXor:2263_undef_31.smt2,combined,combined_AndOrXor:2263_undef_31.smt2,AndOrXor:2263_undef_31.smt2,AndOrXor:2263,AndOrXor,undef,ok,unsat,0,yes
1612,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:2416_poison_43.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:2416_poison_43.smt2,full,full_AndOrXor:2416_poison_43.smt2,AndOrXor:2416_poison_43.smt2,AndOrXor:2416,AndOrXor,poison,ok,unsat,0,yes
1613,cvc4_tplanes_saturate_no_e_matching/full-full_Select:423_undef_57.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_Select:423_undef_57.smt2,full,full_Select:423_undef_57.smt2,Select:423_undef_57.smt2,Select:423,Select,undef,ok,unsat,0,yes
1614,cvc4_tplanes_saturate_no_e_matching/full-full_AndOrXor:1850_values_0.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,full-full_AndOrXor:1850_values_0.smt2,full,full_AndOrXor:1850_values_0.smt2,AndOrXor:1850_values_0.smt2,AndOrXor:1850,AndOrXor,values,ok,unsat,0,yes
1615,cvc4_tplanes_saturate_no_e_matching/partial-partial_muldivrem:229_undef_44.smt2,"ok,unsat,0",cvc4_tplanes_saturate_no_e_matching,partial-partial_muldivrem:229_undef_44.smt2,partial,partial_muldivrem:229_undef_44.smt2,muldivrem:229_undef_44.smt2,muldivrem:229,MulDivRem,undef,ok,unsat,0,yes
